,pred
7924,621989.710989654
7925,162238.88230556005
7926,436257.26621440274
7927,1045127.710852136
7928,1111422.418816397
7929,380890.31267828646
7930,252048.043127366
7931,911647.5834243177
7932,387695.99188670673
7933,917380.5809218283
7934,674462.8575782202
7935,886908.3936882574
7936,976243.6617776483
7937,704426.45400927
7938,712922.2159434826
7939,321796.1973545919
7940,2156000.326096547
7941,341676.1028773921
7942,832042.0271497982
7943,287572.94446131523
7944,794585.9700121167
7945,489231.41611986124
7946,416329.47321577003
7947,859344.7222738498
7948,374245.4248709096
7949,730191.3571572441
7950,229069.49171399963
7951,448059.3633191523
7952,759744.5668363292
7953,398463.2064233066
7954,315661.6431239406
7955,881326.8834612463
7956,2629384.496652758
7957,373073.8225011596
7958,404815.152571337
7959,601667.1004066255
7960,635095.7428692273
7961,353408.52454371867
7962,830870.6939139201
7963,388334.3735213818
7964,407968.63910511363
7965,800880.3007533075
7966,312795.73552134214
7967,477985.56907650287
7968,1050709.0707472528
7969,2475726.366138455
7970,610920.0114670298
7971,459248.13846443
7972,678520.7374183377
7973,740377.9209617415
7974,1959119.857836475
7975,356951.03321246995
7976,282320.5743926962
7977,1783422.127063453
7978,581269.2828785814
7979,641166.1189317429
7980,991529.8321563883
7981,814389.4625213025
7982,508973.2195285315
7983,790778.1138217736
7984,309483.5521899452
7985,765385.5526896759
7986,501534.89103362546
7987,200586.32480119652
7988,515588.24473064824
7989,2856223.2059445055
7990,527521.7189853255
7991,1014856.3081475154
7992,1110199.5273410059
7993,459449.86213563615
7994,1009286.5189039715
7995,522386.1685701384
7996,229804.46465360027
7997,219702.58721011106
7998,280241.27032655844
7999,1090600.961760366
8000,205890.2089087272
8001,756072.9071015297
8002,671815.0361488516
8003,1532557.930710501
8004,1058944.9584415604
8005,221389.76805290548
8006,541258.1247918677
8007,308202.986545496
8008,219649.39452188942
8009,172881.10508211225
8010,469060.14637530217
8011,650670.1283988408
8012,461252.02740903
8013,835004.7932250347
8014,586375.4717179346
8015,278892.5722841489
8016,936674.3014847914
8017,1320177.1649085407
8018,613390.9530202682
8019,527060.6218768143
8020,175327.82803629845
8021,1219587.690504692
8022,1255099.4040311198
8023,484378.7919237135
8024,553071.7049140681
8025,364408.03353036434
8026,271405.7821162258
8027,592918.1452388365
8028,446559.6706535304
8029,707720.7918323567
8030,468333.0738559954
8031,590407.4903468622
8032,199985.2362787098
8033,460956.23411958496
8034,1076648.3328455375
8035,269137.02221513016
8036,910947.7053459928
8037,725047.8297066565
8038,456249.6994669468
8039,738442.9854697458
8040,306388.25483499817
8041,324058.8381904052
8042,1979011.3399353768
8043,1384450.9340061992
8044,400078.14018681226
8045,895337.9842463965
8046,761749.0879941257
8047,573715.2309460061
8048,1421470.0957135647
8049,1089595.3205514983
8050,1278540.2979347713
8051,827223.8502595628
8052,2392307.6419227687
8053,1703973.5041277811
8054,461780.6032125141
8055,650320.2309064745
8056,2870818.132929163
8057,366038.31369398534
8058,709743.5279872745
8059,701458.9636809565
8060,458253.5358997858
8061,402868.4976926224
8062,349331.36844335834
8063,475181.49401101825
8064,742564.2195715605
8065,1585729.2105266477
8066,393511.1025110594
8067,464467.8322041368
8068,307582.257266849
8069,572239.3338633534
8070,551188.5149241855
8071,804475.23122519
8072,749343.1190133744
8073,1438359.0949933324
8074,690010.4979105564
8075,712653.4566493676
8076,413318.79407350253
8077,186653.95982499063
8078,375199.55821395706
8079,160227.00166812332
8080,2027710.0269407774
8081,716123.7531091345
8082,511326.2704011926
8083,315393.241149943
8084,244647.7206991629
8085,989263.5548418192
8086,2231101.9600957762
8087,376887.06689468224
8088,482134.6112390819
8089,2020041.8355026299
8090,787486.2139443733
8091,903338.8639651751
8092,208268.5637965354
8093,619738.7000390679
8094,466068.70483503235
8095,1101133.864027494
8096,582528.8470101608
8097,306129.02799717366
8098,1701259.5833130898
8099,390947.5723684436
8100,754128.5235121715
8101,923350.4211143892
8102,1425406.137540662
8103,1325123.5832736606
8104,820997.266756138
8105,1178384.855040021
8106,558078.6669500857
8107,705988.4150038059
8108,2075242.4877742939
8109,450961.73035405553
8110,736761.2371955126
8111,476008.3383658641
8112,457056.35153214505
8113,602049.4660224648
8114,704993.4614759206
8115,1162712.8822068307
8116,618347.9703370277
8117,693583.8613310046
8118,732808.9063540818
8119,1648551.1666344402
8120,317178.81406623835
8121,401621.19930880977
8122,413097.0373133064
8123,893593.3981630607
8124,432129.80506398657
8125,280717.73724937864
8126,1578235.5815973738
8127,571274.6960716741
8128,1254925.1277090756
8129,552436.0569360707
8130,841035.7904088325
8131,970194.7700869847
8132,772539.2641682368
8133,264829.3037777042
8134,538784.540461431
8135,755640.2566166789
8136,868743.9679437462
8137,180865.75978200074
8138,653323.4459765296
8139,613118.4506512345
8140,878709.581055695
8141,1368319.5936452772
8142,987887.2916535634
8143,999810.106313981
8144,493379.50285883853
8145,558615.9816135111
8146,403996.21130926645
8147,229585.94306320875
8148,1014016.3538216059
8149,408553.6938285068
8150,432785.0328339095
8151,260189.12614791194
8152,782881.5047431025
8153,406667.6189808118
8154,956605.8064157862
8155,456524.2477777805
8156,612771.6663994776
8157,748944.3462871709
8158,1256617.9255401175
8159,186291.92315662344
8160,462088.41448843654
8161,1125110.9487871253
8162,1346772.2107764839
8163,1384445.786118965
8164,369633.1578266114
8165,1593464.8758232424
8166,874421.757022856
8167,415488.62107631646
8168,578082.7699218718
8169,459645.6354820845
8170,894576.4562356794
8171,800204.9057189277
8172,842318.1102275903
8173,767625.1781349252
8174,241818.5980247621
8175,761746.9741829021
8176,613390.9530202682
8177,1532249.8282717746
8178,186973.26360316336
8179,1045370.640193752
8180,607786.2815791514
8181,611864.8235133627
8182,691559.026301484
8183,551722.6960925879
8184,696626.4305382326
8185,650521.5511286636
8186,253232.83747546558
8187,857692.7142137295
8188,672592.0937150153
8189,253134.32745414352
8190,334783.7277673625
8191,314214.47556150844
8192,497040.62973303156
8193,511518.2160365492
8194,567677.6212204609
8195,370639.4453097437
8196,1452596.9530306354
8197,1032172.0452292312
8198,571741.2235510236
8199,348856.3829770093
8200,492214.14619634807
8201,276884.4241287765
8202,435050.3788631279
8203,460497.4858159068
8204,1185117.667530171
8205,279331.0807279478
8206,744589.2413811792
8207,1283310.2672103825
8208,718254.6762057712
8209,573417.1245473268
8210,297483.54928562266
8211,527129.1348543195
8212,218881.41979242562
8213,350681.82294957666
8214,405455.18150854687
8215,426816.6170351767
8216,509870.3229051919
8217,1081952.355339003
8218,788279.1533365548
8219,1687153.4233802473
8220,338860.812556676
8221,468873.9897310014
8222,163676.7359743894
8223,716589.7151878742
8224,485365.84979803185
8225,413000.59136632265
8226,552135.0707749269
8227,671531.147743229
8228,972448.4008263418
8229,542983.8121473844
8230,1021386.5240013022
8231,512978.3793011152
8232,550676.1634280176
8233,170345.0626278102
8234,1361951.6711271938
8235,454930.70736956585
8236,215598.4111265514
8237,919969.6624410674
8238,277499.102512848
8239,450180.9093762928
8240,304154.4225979882
8241,1679693.7438390907
8242,919969.6624410674
8243,907646.580142846
8244,422383.388194023
8245,1411395.0416946453
8246,418455.2942880438
8247,229828.16983168112
8248,1502500.3918919927
8249,1337172.3201134193
8250,336331.1528771208
8251,377860.74640573666
8252,1188562.1734966692
8253,518659.72427211667
8254,1135377.927229702
8255,371293.6407197909
8256,266148.0838446374
8257,903213.8030790532
8258,859217.962580537
8259,503086.45355598704
8260,949155.6281585984
8261,870747.2438498561
8262,488184.5372834671
8263,1494005.4938868952
8264,389713.4571012426
8265,1439405.2179197692
8266,393350.9408734111
8267,968882.3003442894
8268,1726558.9130649564
8269,1066266.6497539557
8270,582231.7891762828
8271,683611.2729340256
8272,487107.5739577305
8273,690773.4496316962
8274,452686.3348547616
8275,870157.6918152979
8276,1502207.5433179194
8277,381310.50707905163
8278,955760.4868667802
8279,304915.8433408581
8280,541074.0730762644
8281,489280.73993141553
8282,504182.9270469553
8283,787083.9133320234
8284,2441799.0723950807
8285,370900.52779228805
8286,847619.8960899767
8287,1043521.8692169406
8288,353596.3151377873
8289,621662.6619632172
8290,433609.9895335553
8291,701270.0274145346
8292,1632858.9080010448
8293,925244.8497033692
8294,618905.4066122274
8295,563134.157869888
8296,142892.61748881798
8297,545244.9892377051
8298,671028.0854007872
8299,782676.9452676207
8300,617759.6862945876
8301,788271.3403651878
8302,1035585.5030055286
8303,987738.4532539271
8304,250915.77024437877
8305,527060.6952914691
8306,480437.0593784379
8307,550997.110173741
8308,785653.2273932273
8309,393079.13868513174
8310,803737.5645709775
8311,247476.19787483412
8312,1186543.9941481352
8313,1264491.0401507977
8314,694691.367980153
8315,1300376.4268432385
8316,939760.5484116432
8317,491882.4780087617
8318,748958.0525847255
8319,422523.9698726128
8320,1649877.7521101364
8321,227648.85141309234
8322,1320247.32725222
8323,365439.7777516236
8324,1126470.221159934
8325,257257.1990197006
8326,833623.9832610396
8327,899346.2241304367
8328,682060.9370592899
8329,370210.7660148958
8330,607868.6956847006
8331,261344.89140662758
8332,748390.1139945602
8333,601433.869085573
8334,436167.82598628296
8335,411948.6514615368
8336,367693.9751798782
8337,484480.1502748777
8338,1779514.4976084873
8339,269892.9968181264
8340,468672.9610900408
8341,718410.5836719263
8342,1175910.9781138855
8343,1106066.5136867885
8344,316896.18290260737
8345,1623170.696881563
8346,682905.472271023
8347,380283.83094432676
8348,277372.9793551867
8349,701526.2326553814
8350,903502.9784533292
8351,821520.0216159797
8352,495919.41720362165
8353,1533759.9993429824
8354,1283310.2672103825
8355,1132693.4756745235
8356,586238.5552270183
8357,318131.66505215736
8358,1983573.9301029018
8359,421812.556308352
8360,1073911.98143932
8361,1684157.416807585
8362,679305.6354796569
8363,919472.1909999733
8364,377814.9772676361
8365,335267.25419053645
8366,483368.78373784665
8367,216775.37250188267
8368,503166.3677588517
8369,367463.5922929891
8370,157004.75126442983
8371,879223.7084287984
8372,883590.3637267586
8373,383177.1401368516
8374,337618.89634865214
8375,583364.1684034616
8376,269979.059797545
8377,415538.71185406484
8378,458706.29163115856
8379,720642.1584258807
8380,460563.47849779675
8381,1082050.008481112
8382,1035291.0207705222
8383,405216.7836921379
8384,1359786.517689099
8385,1677850.1997930408
8386,1413318.2708114563
8387,829924.7004364275
8388,284681.50099995226
8389,592073.3366558322
8390,685422.030761162
8391,415574.00164204853
8392,424945.67215365265
8393,884844.338316508
8394,875148.5607794514
8395,177254.34448542006
8396,738547.9022418199
8397,2075955.7674827767
8398,453808.9884173543
8399,397602.29593548976
8400,1072645.1385954013
8401,335244.579028652
8402,367572.2033294111
8403,680423.9073669742
8404,1497123.080929239
8405,908179.4470503099
8406,599214.7665612625
8407,533558.8457181673
8408,840232.0374996925
8409,480864.1665611556
8410,580514.1285678516
8411,469529.47006194445
8412,533187.6862015172
8413,1698231.999823993
8414,953397.897236569
8415,695606.9628870196
8416,384569.40951560484
8417,899009.5627049368
8418,520202.3030711481
8419,481654.53460817644
8420,426376.1464878381
8421,788814.6048400205
8422,914692.8271548725
8423,936363.2374520882
8424,401696.92199250736
8425,782588.1926784089
8426,812020.6278520526
8427,372348.91643244633
8428,338129.5596988001
8429,630960.4095707258
8430,392626.87062988756
8431,403873.45020397974
8432,269968.24848842586
8433,1241510.8173258614
8434,698827.2765126495
8435,581485.9191874452
8436,1514125.2304611292
8437,428985.3332986902
8438,338875.4227821374
8439,402402.1871922501
8440,688051.4008955366
8441,557668.5296581547
8442,687118.3728243383
8443,281643.7510104639
8444,390363.7677912277
8445,1036881.1886107199
8446,841899.6545114988
8447,361900.6681159077
8448,410066.1626996644
8449,665220.8632188034
8450,160583.92077876642
8451,349051.60155474104
8452,581817.678827467
8453,555617.6407667707
8454,425483.38803778775
8455,1109804.1399707762
8456,824046.7388244664
8457,1051185.105100844
8458,464898.33326274867
8459,944670.8441779497
8460,458093.0511491644
8461,516182.22256189503
8462,952335.8375383627
8463,881639.7651224647
8464,507567.751117795
8465,284243.7543283356
8466,1051711.8645436456
8467,338545.7912778031
8468,982261.8892278832
8469,299734.23749405943
8470,247905.25654924117
8471,515028.7053829879
8472,583051.1579592503
8473,554385.0628246882
8474,420161.98640695197
8475,1014793.4945193047
8476,327282.4612281076
8477,771822.0372361095
8478,817997.1478114553
8479,2221326.8641241067
8480,977397.178420186
8481,969742.6345211524
8482,918785.2966666765
8483,2505937.7049732106
8484,877481.4242380776
8485,300788.0031655922
8486,305995.35603260476
8487,271290.8819201969
8488,1808738.6118681359
8489,1015039.1498157814
8490,441621.4121072833
8491,821948.2527613578
8492,1133248.2522287657
8493,186589.68296031444
8494,775535.2914976713
8495,1946113.5526944324
8496,924219.227121815
8497,967817.3114681743
8498,360386.9704621164
8499,491587.8767963129
8500,327615.72379447747
8501,598873.6793415749
8502,1423457.6816726872
8503,531671.8797376257
8504,476316.3276694336
8505,306498.95069001644
8506,799219.6220476242
8507,219140.0655332451
8508,1015255.1191406874
8509,395877.71013183723
8510,1043745.453609925
8511,726017.952254842
8512,402760.93484155484
8513,2888520.5654499168
8514,619176.6175857902
8515,433603.6004620577
8516,230784.03645493442
8517,1071850.8076915652
8518,299995.4221442572
8519,965369.97252877
8520,322655.9424382637
8521,1864830.565134136
8522,458198.3021581254
8523,882573.5772265238
8524,756944.4624471549
8525,635095.7428692273
8526,1019673.5400073915
8527,599685.235475013
8528,675757.4096285669
8529,556329.8509617802
8530,477523.02429678704
8531,217263.68277435162
8532,825516.9029362116
8533,303558.544404397
8534,1161974.8826637405
8535,1825296.1986389856
8536,903563.4353262853
8537,779299.6101458949
8538,371702.6327796598
8539,1479779.4421896324
8540,288455.38858560607
8541,447593.26415985444
8542,424853.8412416327
8543,1808536.2108408748
8544,375426.0372958901
8545,610138.667962302
8546,323854.38228732336
8547,340668.17389443086
8548,223732.75658256488
8549,398354.30802100187
8550,932417.9672040294
8551,605832.2314337274
8552,954525.7210623847
8553,296482.30392643576
8554,1869190.946429885
8555,512988.03753737547
8556,1961351.2582635244
8557,696098.1141070977
8558,353077.1744976232
8559,141110.50040813533
8560,551286.2445193079
8561,334687.60801294807
8562,1143080.7064693414
8563,408501.140730968
8564,723245.3974475993
8565,677020.7189743611
8566,1435741.3504005983
8567,882484.3357602255
8568,551286.2445193079
8569,338908.0535633375
8570,414284.17761284544
8571,775615.75325582
8572,1557336.4615659139
8573,1385152.1895152507
8574,223686.10651763604
8575,202214.77742538857
8576,1055162.360979715
8577,855253.3544213068
8578,789745.7282018316
8579,318452.8338005264
8580,518357.9760881645
8581,1042449.5311942933
8582,1202570.9194796614
8583,400078.14018681226
8584,1101588.5280653716
8585,742541.1602169168
8586,181567.35301094383
8587,280131.28147858765
8588,401617.5274925576
8589,831734.4204101032
8590,734329.554594069
8591,596986.4817555178
8592,694074.6061461638
8593,1005287.0903353348
8594,689062.271184386
8595,178149.6136146325
8596,450356.1050414505
8597,1264081.3849646868
8598,1706498.6303234426
8599,744816.4941127532
8600,874535.2167651467
8601,562548.2734974151
8602,295308.21656284295
8603,350471.96094613813
8604,735555.3223151468
8605,513942.36083629745
8606,663491.2065274335
8607,1038406.5302246024
8608,426550.7911320454
8609,674576.2770550979
8610,269979.059797545
8611,454680.46566329617
8612,335235.143342888
8613,431496.9046402313
8614,694287.0132983142
8615,146911.5302708629
8616,930346.8863992805
8617,502268.9045076217
8618,900587.6698449764
8619,1496944.7666319376
8620,380307.23681292
8621,1038933.1356553539
8622,353715.6807834503
8623,987262.5220817765
8624,550630.9500567082
8625,689445.5248145583
8626,1108630.8131228904
8627,251955.12005125792
8628,350506.3467050856
8629,155369.03583944016
8630,491915.2586634809
8631,1064151.6009870586
8632,234917.09686040712
8633,512760.1153528795
8634,307493.9554260112
8635,2364403.4327556086
8636,792489.3858046418
8637,1076358.4963119375
8638,534068.737416319
8639,602799.9296263303
8640,1293766.075594394
8641,796049.517441001
8642,937588.5895624564
8643,539910.8200804141
8644,253114.45578285764
8645,287720.6819194504
8646,2161507.8082904876
8647,770402.9155943679
8648,814353.1065833952
8649,646073.6025925851
8650,841438.7512246893
8651,529106.4372979981
8652,619637.7801902831
8653,640487.8399776338
8654,672040.5495432715
8655,539729.8466936683
8656,761850.2700422398
8657,553766.0741193386
8658,968130.0832396761
8659,987014.4042134075
8660,1337797.5424973143
8661,536283.6836383543
8662,1613598.7556258012
8663,575968.9529657619
8664,1869129.7926728711
8665,403777.1579407465
8666,500160.5766752559
8667,930243.506126029
8668,369154.1365114668
8669,208026.0201835739
8670,289378.49051876605
8671,260889.62823671376
8672,1552451.4601016063
8673,1003168.6693867047
8674,264806.103772187
8675,452251.8779777326
8676,760162.0784838571
8677,845959.0874825055
8678,570513.9151329534
8679,1062497.4804748702
8680,1059000.3764865207
8681,988445.4110289303
8682,1425189.7924107194
8683,450309.96198510425
8684,690920.994107121
8685,926843.3634515187
8686,585798.505178048
8687,497967.98739362234
8688,396186.0066630041
8689,1007893.9461975032
8690,814657.6228683544
8691,623597.5344905729
8692,187469.55910063125
8693,929874.3893815546
8694,232620.318869897
8695,676417.7120210618
8696,328363.9040839767
8697,956984.7003242056
8698,343861.3152277817
8699,692157.8613170355
8700,1699464.1385454764
8701,1157986.985116197
8702,338400.4099473844
8703,424959.13005914335
8704,355532.1836069161
8705,688345.6726536066
8706,270187.3209523503
8707,533558.8457181673
8708,411418.0217696954
8709,574476.3706676799
8710,222855.48001175566
8711,527783.5365757479
8712,240200.66524634423
8713,2057259.6683172253
8714,352725.6993467646
8715,1687726.7867984646
8716,449463.7657293457
8717,364805.39596386504
8718,218881.41979242562
8719,1384445.786118965
8720,1221259.583298966
8721,887041.9848602301
8722,956259.9420451336
8723,575238.4844851487
8724,304036.2106203875
8725,376030.77507992816
8726,1028279.8225078823
8727,1148743.0405241598
8728,798484.6951656416
8729,635095.7428692273
8730,516182.22256189503
8731,1864258.5177783545
8732,859153.0137810421
8733,476008.3383658641
8734,463955.4092255029
8735,393351.2400394022
8736,397316.48518554145
8737,761746.9741829021
8738,765322.4475968581
8739,522831.71885187336
8740,199920.28722824075
8741,230728.62899437366
8742,916697.706244118
8743,705350.015484306
8744,875598.4327608758
8745,488505.00209173013
8746,452585.1266849492
8747,548733.4413227591
8748,323726.86981115455
8749,353023.3239919676
8750,256393.6369509363
8751,210767.17680629448
8752,715965.8331087207
8753,193599.98619553284
8754,519497.00099658966
8755,782746.3794108351
8756,407980.24951893004
8757,480563.8042493967
8758,317178.81406623835
8759,1253382.2408740427
8760,536339.0824629975
8761,1211880.0425412804
8762,616255.8561156446
8763,1132754.297936769
8764,352745.0884241851
8765,697008.5639804363
8766,556365.7646581179
8767,859463.0031745717
8768,651625.7815479107
8769,564826.8158811558
8770,550428.1258917599
8771,464554.8653635855
8772,916082.8467717725
8773,302956.0846997044
8774,502358.50056328415
8775,783248.5252169912
8776,186581.91820525588
8777,766556.5815782236
8778,958880.1247277627
8779,209819.03444654957
8780,429781.9231339562
8781,1206261.9289180846
8782,419992.37691666564
8783,417456.48073422274
8784,525223.0106270135
8785,613390.9530202682
8786,700556.4449068222
8787,485312.6985013728
8788,1127279.9324003386
8789,921878.1006716724
8790,1407351.1960339774
8791,279245.1908608797
8792,943406.2267337025
8793,233890.01477425778
8794,266629.09402184107
8795,769081.803321185
8796,735389.5011737272
8797,366651.3889474483
8798,757023.2675845257
8799,415303.15843907406
8800,710816.5603928654
8801,801876.2159603875
8802,831649.0134628237
8803,366839.2947910168
8804,663224.0858191312
8805,393708.0849022345
8806,569116.5226894111
8807,415714.5707623152
8808,532043.3834368937
8809,208717.01335498603
8810,660642.5766128602
8811,271180.51000129955
8812,694363.2650237184
8813,610172.1680167296
8814,202366.74657539444
8815,969631.5835222004
8816,748357.0994500301
8817,766063.5081672483
8818,856852.1921737973
8819,792461.9839825107
8820,583467.8243677111
8821,544049.984046562
8822,1053781.7386764588
8823,522619.0247822854
8824,794920.0655285306
8825,1218437.4290593409
8826,761538.6944883218
8827,423387.7299322394
8828,467122.7358339773
8829,903178.8502654863
8830,945208.1655550762
8831,496863.0467252989
8832,534964.8610691249
8833,356733.5154206722
8834,375085.04763031425
8835,242579.1707841503
8836,979943.9732089562
8837,761749.2591347462
8838,650485.8741671433
8839,1006526.9243036363
8840,1913246.446957181
8841,829009.2552684739
8842,685558.4303402731
8843,740349.7707713544
8844,1120974.2986609642
8845,1485878.3760130685
8846,588914.5101259889
8847,1461230.5088604884
8848,688620.4773918807
8849,276604.07731232705
8850,387730.386658592
8851,1344861.6667280414
8852,1072853.1957528528
8853,362240.9401205381
8854,1059466.1743463425
8855,690395.2760603125
8856,457079.9765199887
8857,433664.6725403392
8858,363982.15496148303
8859,522193.58248883236
8860,807140.2141397034
8861,369454.75250385824
8862,469895.10626790026
8863,1203887.073912911
8864,1085108.9052326079
8865,400896.32280278555
8866,412565.5534468778
8867,806075.5325421807
8868,1086827.403153868
8869,2415345.365855136
8870,504258.3832608943
8871,318131.72276480065
8872,742564.2195715605
8873,317842.3925491048
8874,246429.8575965553
8875,484719.3742326728
8876,207588.71491132837
8877,203129.31571071438
8878,749182.3855076154
8879,247072.4300598784
8880,796053.9381291266
8881,254050.3107044644
8882,2225767.858212763
8883,1156848.0108306403
8884,789158.294765177
8885,411586.601811055
8886,512275.57948283316
8887,247905.25654924117
8888,459456.4011110823
8889,411856.3448704303
8890,332925.19492208987
8891,1644478.9627167825
8892,303636.5079447076
8893,1331816.9562859293
8894,439034.6403432344
8895,2372528.7133377483
8896,348179.01150839846
8897,196926.902794956
8898,494843.1845800533
8899,437113.42657367646
8900,884466.5975602833
8901,951545.3354418268
8902,535360.7079816516
8903,740130.8487114289
8904,1289657.6191510654
8905,258740.66218958312
8906,751780.4369318801
8907,467551.4169697895
8908,308128.3414235379
8909,266078.6731598709
8910,771380.4829375774
8911,1908196.1977830764
8912,262049.05853425228
8913,1141195.3641742119
8914,1099575.5608221174
8915,996399.8187971449
8916,1762509.5250931673
8917,1655326.7879671413
8918,371732.1955937205
8919,632504.3166360889
8920,546729.1313114087
8921,890115.3338390049
8922,382582.7153947368
8923,165203.08193806297
8924,511287.8339968033
8925,708157.6715758208
8926,717222.3686957945
8927,621281.9646308608
8928,729196.1665522024
8929,606785.7880781138
8930,275624.90102619666
8931,490382.4881036613
8932,1072192.6767681695
8933,1216075.134629168
8934,1170512.6745958128
8935,1561335.0076529696
8936,274704.03913941234
8937,500882.64044434635
8938,931295.8760412332
8939,1313635.5527052581
8940,575670.0284926245
8941,283375.06447430176
8942,646183.85398854
8943,321050.0949181682
8944,496006.12475181074
8945,308634.3865583658
8946,390843.23210033454
8947,1826590.342001148
8948,401733.8282183356
8949,182215.8049729087
8950,447532.42993846606
8951,1084810.6195015064
8952,1025964.2399258731
8953,264969.0598281276
8954,1911765.9644118769
8955,418613.9024807933
8956,167199.74496927418
8957,427989.7982659107
8958,498394.75326438376
8959,422892.4887829813
8960,749533.2148922099
8961,396462.2067662126
8962,165758.7764244111
8963,825375.3680500449
8964,908708.0295761809
8965,337193.56706304627
8966,824705.7811323185
8967,443371.30985549826
8968,1311652.7988442392
8969,271195.82892369584
8970,317087.19097563013
8971,664815.8134023487
8972,486539.0559050736
8973,348179.01150839846
8974,1036365.4781824873
8975,753838.596631208
8976,173784.53618431452
8977,1680073.6366350055
8978,1092741.5573426294
8979,1294105.2463620792
8980,1137389.981744279
8981,408701.5741461908
8982,427331.43005587655
8983,576704.8004188833
8984,469578.44320719136
8985,901959.3994301157
8986,357494.67004367145
8987,192676.75157485617
8988,536033.1272881059
8989,554169.5647213754
8990,654988.5192065514
8991,647388.0582590812
8992,398957.23828299146
8993,831810.1069131126
8994,436212.4775218156
8995,359619.0332966637
8996,683190.3510152459
8997,357428.95163177315
8998,1707601.8243585406
8999,1455547.8211628275
9000,427643.13379514014
9001,432425.35356094316
9002,1018170.554004783
9003,315912.8980180075
9004,1001741.4672358176
9005,284248.8875703794
9006,378909.27160155535
9007,281585.7473024437
9008,1078613.3734650852
9009,227249.68907586578
9010,221976.1580712113
9011,1138280.8579913024
9012,430586.10513763275
9013,783956.9852828961
9014,615485.5700885357
9015,978569.534079634
9016,2312692.143197223
9017,442295.1387999756
9018,570069.5376666839
9019,773640.9994439541
9020,343151.3075232139
9021,830462.077564099
9022,756921.365929562
9023,738239.2159860869
9024,608177.9411490763
9025,138075.96905898207
9026,848919.6486981933
9027,1101089.0846803694
9028,905063.3534944529
9029,653878.8691881605
9030,831883.7743186762
9031,818182.7938702651
9032,980195.3428786946
9033,281679.3094289831
9034,465725.55283233593
9035,556862.5914725563
9036,2583327.0290926304
9037,1720423.4354879933
9038,867567.2036060452
9039,269979.059797545
9040,356518.5578418599
9041,562809.7329820804
9042,324576.9649571649
9043,1654539.548796049
9044,1641513.723879919
9045,180316.8462337139
9046,1503635.028506482
9047,742129.9170691464
9048,398974.8232561972
9049,1453156.2085436194
9050,316923.203866935
9051,957985.1222230742
9052,589959.5441671083
9053,1165792.4165621442
9054,945470.6921332447
9055,410786.2133496454
9056,614557.7147233358
9057,401459.00050662225
9058,361825.11471923953
9059,362209.54293610237
9060,836027.3899258274
9061,345270.32622659096
9062,706177.959572685
9063,139347.20516988015
9064,421497.90094053216
9065,1077809.5019257904
9066,233898.99926271712
9067,1630016.8982450091
9068,1692731.6145343117
9069,948357.6089587657
9070,800653.6346105626
9071,347393.44312860543
9072,408341.4444558188
9073,267944.06402754504
9074,431608.76957942016
9075,334243.1394882636
9076,878563.132931479
9077,863093.1009620301
9078,707526.0932861154
9079,828507.3084402266
9080,996886.3619378265
9081,726040.47548995
9082,256013.58546025335
9083,1151790.3919575252
9084,268505.76146950875
9085,893621.6168006889
9086,452751.4645932868
9087,221110.70857796597
9088,334593.13551987876
9089,317074.619953729
9090,750820.4892306025
9091,1964382.612993056
9092,856365.7835590553
9093,699912.2543043559
9094,179683.5247013186
9095,818110.403968569
9096,1256487.7546789125
9097,236545.69142757155
9098,2236737.2436915617
9099,640744.3429504518
9100,746582.7345702728
9101,754731.3815841175
9102,942258.3051893935
9103,660115.5099572932
9104,1200114.6272334114
9105,269208.952653645
9106,1512360.9605032678
9107,894547.6655236002
9108,153314.67445973205
9109,195255.5472625883
9110,1598883.4772869989
9111,691706.7598995919
9112,1315679.3472994864
9113,927645.5636869618
9114,324461.9606510918
9115,1794504.3073096464
9116,722531.3249438389
9117,696648.1446093781
9118,486576.20839949173
9119,713986.6388198823
9120,753023.1229594158
9121,671531.147743229
9122,232758.10474247878
9123,417736.0864322656
9124,492855.1863251932
9125,478660.2348629216
9126,1240582.9585426936
9127,1393729.383173532
9128,165229.77363479455
9129,1282488.7696657514
9130,1319890.945796872
9131,221200.87305799205
9132,1240282.3118989144
9133,547989.6196057323
9134,1456077.1152916506
9135,519623.8129811071
9136,1116462.1873906553
9137,474768.981963599
9138,816512.0071348213
9139,1306137.8798698115
9140,370625.71939480014
9141,464377.89222925884
9142,1246927.365380687
9143,375720.088022266
9144,714772.3818044838
9145,1314883.0937503993
9146,1459788.2119765233
9147,614639.6259031692
9148,736856.2969842748
9149,440885.1093525162
9150,771354.8258246242
9151,702273.432050276
9152,867784.3363825416
9153,1058304.6872099263
9154,388516.54639052483
9155,1062100.0531724573
9156,2822405.481773546
9157,442480.9201701765
9158,464857.31408836256
9159,595327.1591863167
9160,189954.95157406546
9161,1293335.0404166481
9162,1073043.7078634347
9163,455225.14307209686
9164,1697891.9060719707
9165,413035.5290506788
9166,391667.55385345564
9167,1018612.3377344348
9168,841268.3613072067
9169,830309.8219382457
9170,399469.9182308839
9171,448797.8687374532
9172,2365744.2058149786
9173,867544.7228154611
9174,550961.6508818411
9175,916299.2672322138
9176,201166.15074723077
9177,542352.5342921454
9178,184002.49796411756
9179,917280.2974415335
9180,946256.7848083372
9181,356085.8597929359
9182,1704416.5055428124
9183,620639.1209175949
9184,771380.4829375774
